split_regime,prefix_type,prefix_value,feature_family,source_feature_group,calibrator,threshold,accumulator,n_readers,n_prefix_rows,unstable_prefix_rate,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
unseen_reader,word_count_prefix,500,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7562326869806094,0.6505430444815421,0.7105263157894737,0.6984126984126984,0.20213896477242566,0.6842105263157895,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.1464278193513469,0.1441594187284706,0.37708051599540887
unseen_reader,word_count_prefix,all,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8254847645429363,0.757920945889766,0.7763157894736843,0.7572879135276778,0.16355274235038106,0.7894736842105263,0.7631578947368421,0.23684210526315788,0.21052631578947367,0.15100754385493956,0.16330274683108909,0.3998383616990903
unseen_reader,chronological_prefix,100,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.6814404432132963,0.5652839957064681,0.631578947368421,0.623015873015873,0.2871853344768688,0.5789473684210527,0.6842105263157895,0.3157894736842105,0.42105263157894735,0.2631856108131997,0.03891169331229887,0.35761027908037823
unseen_reader,chronological_prefix,1000,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7825484764542936,0.6655739441271424,0.763157894736842,0.740909090909091,0.2034063294895745,0.7894736842105263,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.16638049745970407,0.06801907815761558,0.3842934985664183
unseen_reader,chronological_prefix,250,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7409972299168974,0.6402086628516834,0.7236842105263157,0.7038961038961039,0.2558973212338063,0.7368421052631579,0.7105263157894737,0.2894736842105263,0.2631578947368421,0.2595238139109713,0.050529501898076305,0.36956238268411956
unseen_reader,chronological_prefix,50,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.6607142857142857,0.2739847361803096,0.631578947368421,0.7105263157894737,0.2894736842105263,0.3684210526315789,0.2640251882095348,0.029335795454200057,0.3531818521813833
unseen_reader,chronological_prefix,500,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7714681440443213,0.6663792430443038,0.7368421052631579,0.7199475925319359,0.22368586302781066,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.22155197980737854,0.05888735388712969,0.38009951279935056
unseen_reader,chronological_prefix,all,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.8490304709141274,0.7823875578542405,0.7763157894736843,0.7572879135276778,0.1642637061039779,0.7894736842105263,0.7631578947368421,0.23684210526315788,0.21052631578947367,0.14779134545510414,0.08785747768433248,0.3918684559517545
unseen_reader,speech_prefix,1,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7797783933518005,0.6846460749758396,0.7894736842105263,0.761352657004831,0.20063281553070547,0.8421052631578947,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.1946869292986615,0.06647578367652593,0.3806643589418289
unseen_reader,speech_prefix,2,dfm_residual_plus_uncertainty_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,55,55,0.0,0.7882882882882882,0.7095003271048004,0.7672672672672673,0.7472605160834218,0.20074482773666052,0.7777777777777778,0.7567567567567568,0.24324324324324326,0.2222222222222222,0.15490268315878924,0.06993323247327989,0.3755941843935863
