evidence_id,analysis_row,source_name,model_name,candidate_id,feature_group,model,evaluation_level,split_regime,fold_id,threshold_policy,threshold_source,official_claim_allowed,score_source,threshold,n_candidate_thresholds,information_bits,n_predictions,n_positive,n_negative,AUROC,PR_AUC,balanced_accuracy,macro_F1,sensitivity,specificity,Brier,log_loss,calibration_slope,calibration_intercept,ECE,status,notes,improvement_over_fixed_0_5_BA,improvement_over_best_legal_BA,source_phase,source_file,result_origin,result_scope,oracle_variant,group_key,clean_result,benchmark_relative_claim_allowed,FPR,FNR
oracle_00380,,,,,,,,,,,,False,,0.844161,302,8.238404739325079,,,,0.6493236212278877,0.4188850178411314,0.6505376344086022,0.6446158368443891,0.5806451612903226,0.7204301075268817,0.3289852831988948,,0.0250221701331442,0.3121965348630831,0.3214899178810951,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|mean_probability|chronological_prefix,False,False,0.2795698924731182,0.4193548387096774
oracle_00381,,,,,,,,,,,,False,,0.814861,166,7.3750394313469245,,,,0.75,0.5909354069704633,0.729978354978355,0.732803507810359,0.6190476190476191,0.8409090909090909,0.2552410791191633,,0.0572069882225043,0.3085450103005848,0.2780253232283034,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|mean_probability|speech_prefix,False,False,0.1590909090909091,0.3809523809523809
oracle_00382,,,,,,,,,,,,False,,0.5,166,7.3750394313469245,,,,0.7348484848484849,0.565844888567137,0.7126623376623377,0.6575670498084292,0.8571428571428571,0.5681818181818182,0.2651147414979201,,0.0547472163343591,0.3069333419439052,0.2844087713686735,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|mean_probability|trial_or_text_prefix,False,False,0.4318181818181818,0.1428571428571428
oracle_00383,,,,,,,,,,,,False,,0.887089,302,8.238404739325079,,,,0.6381084518441438,0.4095988092696179,0.6397849462365591,0.6365129715645179,0.5483870967741935,0.7311827956989247,0.3412583147501296,,0.023098498404049,0.312155857206319,0.3337076970539208,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|mean_probability|word_count_prefix,False,False,0.2688172043010752,0.4516129032258064
oracle_00384,,,,,,,,,,,,False,,0.833023,302,8.238404739325079,,,,0.6512313562261534,0.4202832254018369,0.6505376344086022,0.6430637445767049,0.5913978494623656,0.7096774193548387,0.3264167281946055,,0.0254177543174905,0.3120450881395006,0.3176638842066286,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|reliability_weighted_probability|chronological_prefix,False,False,0.2903225806451613,0.4086021505376344
oracle_00385,,,,,,,,,,,,False,,0.56,166,7.3750394313469245,,,,0.7619047619047619,0.599270089592052,0.7694805194805194,0.7292330311198236,0.8571428571428571,0.6818181818181818,0.2471891103489051,,0.0589849344084475,0.309549069073085,0.2638275640626001,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|reliability_weighted_probability|speech_prefix,False,False,0.3181818181818182,0.1428571428571428
oracle_00386,,,,,,,,,,,,False,,0.541459,166,7.3750394313469245,,,,0.75,0.582773084418144,0.7353896103896104,0.6862934362934363,0.8571428571428571,0.6136363636363636,0.2565069447488133,,0.0566776794048736,0.307895174222082,0.2789226351155106,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|reliability_weighted_probability|trial_or_text_prefix,False,False,0.3863636363636363,0.1428571428571428
oracle_00387,,,,,,,,,,,,False,,0.852319,302,8.238404739325079,,,,0.6403052375997226,0.4118674966532252,0.6397849462365592,0.6322070353153404,0.5806451612903226,0.6989247311827957,0.3390132681837737,,0.023473022798197,0.3119823654189321,0.332143280450563,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|reliability_weighted_probability|word_count_prefix,False,False,0.3010752688172043,0.4193548387096774
oracle_00388,,,,,,,,,,,,False,,0.211635,295,8.204571144249204,,,,0.6267776621574749,0.4244181998952744,0.6344086021505376,0.5590491487311275,0.8602150537634409,0.4086021505376344,0.3875875193348774,,0.0181441154000298,0.3021770127260689,0.376688385516408,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|chronological_prefix,False,False,0.5913978494623656,0.1397849462365591
oracle_00389,,,,,,,,,,,,False,,0.23,163,7.348728154231077,,,,0.6450216450216449,0.4543417410029698,0.6796536796536796,0.599905303030303,0.9047619047619048,0.4545454545454545,0.3848875369118297,,0.0191459056394954,0.2796295923111883,0.3986045334362652,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|speech_prefix,False,False,0.5454545454545454,0.0952380952380952
oracle_00390,,,,,,,,,,,,False,,0.94976,164,7.357552004618084,,,,0.6417748917748918,0.4524923332842376,0.6764069264069263,0.6375757575757576,0.7619047619047619,0.5909090909090909,0.3884363421205168,,0.0189141456060722,0.2795428660451941,0.40361640306241,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|trial_or_text_prefix,False,False,0.4090909090909091,0.238095238095238
oracle_00391,,,,,,,,,,,,False,,0.922884,295,8.204571144249204,,,,0.6203607353451266,0.4204584323825797,0.6290322580645161,0.604789705707137,0.6666666666666666,0.5913978494623656,0.3908554204732537,,0.0175431284179628,0.3026832239986378,0.3813000279370377,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_threshold_by_prefix_type,unseen_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|word_count_prefix,False,False,0.4086021505376344,0.3333333333333333
oracle_00392,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,,0.0,0.6486938514092662,,,,0.80431240464628,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P01,False,False,1.0,
oracle_00393,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0192869685397685,,,,0.1184232068938409,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P02,False,False,0.0,
oracle_00394,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.1528566631192329,,,,0.3820524024582667,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P03,False,False,0.0,
oracle_00395,,,,,,,,,,,,False,,0.5,0,,,,,,,0.6111111111111112,0.3793103448275862,,0.6111111111111112,0.220248244324678,,,,0.4551506898175556,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P04,False,False,0.3888888888888889,
oracle_00396,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0882960673723888,,,,0.2898013623845786,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P05,False,False,0.0,
oracle_00397,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0182747646145314,,,,0.1126351716976453,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P06,False,False,0.0,
oracle_00398,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.105851916507667,,,,0.316627481958282,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P07,False,False,0.0,
oracle_00399,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0326304364652415,,,,0.1668253789801728,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P08,False,False,0.0,
oracle_00400,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.1317656017350644,,,,0.3528638128859979,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P09,False,False,0.0,
oracle_00401,,,,,,,,,,,,False,,0.5,0,,,,,,,0.15,0.1304347826086956,,0.15,0.3472793862347061,,,,0.5865676296820841,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P10,False,False,0.85,
oracle_00402,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0187865296689811,,,,0.1154418131066584,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P11,False,False,0.0,
oracle_00403,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,,0.0,0.6285885993454472,,,,0.7919458927956846,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P12,False,False,1.0,
oracle_00404,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0606608767807297,,,,0.2393946110785471,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P13,False,False,0.0,
oracle_00405,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0262025466173848,,,,0.1497112171031962,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P15,False,False,0.0,
oracle_00406,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0304426307757245,,,,0.1549734892311838,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P16,False,False,0.0,
oracle_00407,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0348719199510448,,,,0.1746486969703521,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P17,False,False,0.0,
oracle_00408,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.020584504345893,,,,0.1212857543309348,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P18,False,False,0.0,
oracle_00409,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0183351527123339,,,,0.115550962504845,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P19,False,False,0.0,
oracle_00410,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0176205013016706,,,,0.110027271119465,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P20,False,False,0.0,
oracle_00411,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.040127141143163,,,,0.1831294951322241,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P21,False,False,0.0,
oracle_00412,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0542034555705457,,,,0.2269055464423828,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P22,False,False,0.0,
oracle_00413,,,,,,,,,,,,False,,0.5,0,,,,,,,0.2222222222222222,0.1818181818181818,0.2222222222222222,,0.3947677091958705,,,,0.6189627661397454,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P23,False,False,,0.7777777777777778
oracle_00414,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0368878386854168,,,,0.1857550676687485,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P24,False,False,,0.0
oracle_00415,,,,,,,,,,,,False,,0.5,0,,,,,,,0.65,0.3939393939393939,0.65,,0.1731008090522641,,,,0.3995971850681152,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P25,False,False,,0.35
oracle_00416,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0244150269302972,,,,0.1326823778850643,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P26,False,False,,0.0
oracle_00417,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.1190214440673893,,,,0.3396466817592593,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P27,False,False,,0.0
oracle_00418,,,,,,,,,,,,False,,0.5,0,,,,,,,0.4,0.2857142857142857,0.4,,0.2754829170277701,,,,0.5182407142577198,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P28,False,False,,0.6
oracle_00419,,,,,,,,,,,,False,,0.5,0,,,,,,,0.2,0.1666666666666666,0.2,,0.414905608148164,,,,0.633104405544652,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P29,False,False,,0.8
oracle_00420,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.1094245551267109,,,,0.315746385578485,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P30,False,False,,0.0
oracle_00421,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0192357801819154,,,,0.1165575335156599,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P31,False,False,,0.0
oracle_00422,,,,,,,,,,,,False,,0.5,0,,,,,,,0.7,0.4117647058823529,0.7,,0.1971853180187385,,,,0.4273728447502218,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P32,False,False,,0.3
oracle_00423,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0193737604755752,,,,0.1170137493713281,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P33,False,False,,0.0
oracle_00424,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0367549750062795,,,,0.1746431903517614,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P34,False,False,,0.0
oracle_00425,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,0.0,,0.496569185685954,,,,0.7039112212529959,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P35,False,False,,1.0
oracle_00426,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0208653515971286,,,,0.1220407061278724,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P36,False,False,,0.0
oracle_00427,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,0.0,,0.6867545435961941,,,,0.8265356251242173,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P37,False,False,,1.0
oracle_00428,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0963292277263631,,,,0.2935433976638637,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P38,False,False,,0.0
oracle_00429,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0357982655977298,,,,0.1652499039370606,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P39,False,False,,0.0
oracle_00430,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,1.0,,0.0607889506899652,,,,0.2141469753763874,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P40,False,False,,0.0
oracle_00431,,,,,,,,,,,,False,,0.5,0,,,,,,,0.9,0.4736842105263157,0.9,,0.0813343329343733,,,,0.2674189385705739,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P41,False,False,,0.1
oracle_00432,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0180269362805331,,,,0.1132830765775551,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P42,False,False,0.0,
oracle_00433,,,,,,,,,,,,False,,0.5,0,,,,,,,0.15,0.1304347826086956,,0.15,0.3534379656110785,,,,0.586940400680256,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P43,False,False,0.85,
oracle_00434,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0346053093437302,,,,0.1718276959632275,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P44,False,False,0.0,
oracle_00435,,,,,,,,,,,,False,,0.5,0,,,,,,,0.05,0.0476190476190476,,0.05,0.3107308713003212,,,,0.5552732586481656,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P45,False,False,0.95,
oracle_00436,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0714175022372254,,,,0.2642675164552235,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P46,False,False,0.0,
oracle_00437,,,,,,,,,,,,False,,0.5,0,,,,,,,0.1,0.0909090909090909,,0.1,0.3891579976044574,,,,0.6177336219479758,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P47,False,False,0.9,
oracle_00438,,,,,,,,,,,,False,,0.5,0,,,,,,,1.0,1.0,,1.0,0.0426669001998688,,,,0.2007147541577439,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P48,False,False,0.0,
oracle_00439,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,,0.0,0.4399248157494687,,,,0.6621689745327434,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P49,False,False,1.0,
oracle_00440,,,,,,,,,,,,False,,0.5,0,,,,,,,0.0,0.0,,0.0,0.5638678532796024,,,,0.7476668020447674,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P50,False,False,1.0,
oracle_00441,,,,,,,,,,,,False,,0.5,0,,,,,,,0.95,0.4871794871794871,,0.95,0.1304266419728287,,,,0.3502243875924239,,,,,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/oracle_upper_bound_metrics.csv,oracle_diagnostic,diagnostic_completed_result,test_oracle_reader_threshold,participant_grouped_kfold|all_allowed_online|beta_binomial_posterior|P51,False,False,0.05,
