evidence_id,source_phase,model_name,candidate_id,split_regime,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,evaluation_level,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,n_readers,n_prefix_rows,stable_enough_rate,result_origin,result_scope,preferred_for_future_tables,notes
online_v2_prefix_01174,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,learned_meta_aggregator,reader_aggregated,0.5484764542936289,0.4177592840777003,0.5394736842105263,0.5132584269662921,0.2277592864338857,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01175,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,learned_meta_aggregator,reader_aggregated,0.7695590327169275,0.6964604997436067,0.6173541963015647,0.6190476190476191,0.1765427152445708,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01176,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,100,chronological_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.5803324099722992,0.3781304178889005,0.5789473684210527,0.5257318952234207,0.4056430218673824,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01177,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,1000,chronological_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7865546218487395,0.6414057431704491,0.726890756302521,0.6700261291526689,0.2538074939827637,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01178,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,250,chronological_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.6066481994459834,0.4307643320489444,0.5657894736842105,0.5239715434580885,0.3823130832191967,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01179,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,50,chronological_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01180,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,500,chronological_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7027027027027027,0.5582439965057693,0.6514935988620199,0.6051282051282051,0.3107832131938909,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01181,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,1,speech_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.757617728531856,0.6108134421097342,0.7105263157894737,0.6629318394024276,0.2671833438580639,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01182,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,2,speech_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.25,0.2428571428571428,0.5833333333333334,0.365079365079365,0.5861940272181759,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01183,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7451523545706371,0.5955937690467787,0.7105263157894737,0.6629318394024276,0.2750532367722965,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01184,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.25,0.2428571428571428,0.5,0.2,0.6109673072488266,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01185,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,100,word_count_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.5720221606648199,0.3689267930980534,0.5789473684210527,0.5257318952234207,0.4105741149115531,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01186,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.7596638655462185,0.6041055939059491,0.66890756302521,0.6130952380952381,0.2710862951541562,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01187,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,250,word_count_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.5955678670360111,0.4238643758121457,0.5921052631578947,0.5425925925925925,0.3919259617177181,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01188,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01189,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,logit_mean,reader_aggregated,0.6699857752489331,0.5079132423559668,0.6244665718349929,0.5708812260536398,0.3390309445009052,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01190,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,100,chronological_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.5761772853185596,0.3657351083324692,0.5789473684210527,0.5257318952234207,0.3878956664030413,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01191,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,1000,chronological_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.8134453781512605,0.6758910588663912,0.7403361344537815,0.7026305756767061,0.2179847460343155,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01192,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,250,chronological_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.6274238227146814,0.4578320258500232,0.5657894736842105,0.5239715434580885,0.3440016108947773,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01193,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,50,chronological_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01194,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,500,chronological_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7226173541963016,0.5819783792177262,0.6650071123755334,0.6219864995178399,0.2706351385287236,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01195,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,1,speech_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7714681440443214,0.6333646169324001,0.7236842105263157,0.6793750000000001,0.231279557012357,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01196,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,2,speech_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.5833333333333334,0.3666666666666667,0.5833333333333334,0.365079365079365,0.4259669241301582,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01197,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7645429362880886,0.6228348302416227,0.7368421052631579,0.6957613814756671,0.2383816026013165,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01198,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.4166666666666666,0.3095238095238095,0.5833333333333334,0.365079365079365,0.4555883561362205,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01199,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,100,word_count_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.5706371191135734,0.3637765489207561,0.5789473684210527,0.5257318952234207,0.3939992707767518,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01200,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.7781512605042017,0.629503464015659,0.7260504201680672,0.6848484848484848,0.2342136814794114,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01201,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,250,word_count_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.6177285318559557,0.4449748736782226,0.5921052631578947,0.5425925925925925,0.3591253885134344,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01202,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01203,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,mean_probability,reader_aggregated,0.685633001422475,0.5473641206394388,0.6244665718349929,0.5708812260536398,0.2951049668516625,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01204,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,100,chronological_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.577562326869806,0.3671705150310338,0.5789473684210527,0.5257318952234207,0.3887332004561952,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01205,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,1000,chronological_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.8168067226890756,0.6746590340706101,0.7697478991596638,0.7242424242424242,0.2100440277670848,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01206,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,250,chronological_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.6274238227146814,0.4578570438316975,0.5657894736842105,0.5239715434580885,0.3431791596907688,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01207,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,50,chronological_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01208,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,500,chronological_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.7311522048364153,0.5994323849167502,0.6650071123755334,0.6219864995178399,0.2651964024804735,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01209,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,1,speech_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.778393351800554,0.6374469632308128,0.7236842105263157,0.6793750000000001,0.2248551009244958,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01210,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,2,speech_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.5833333333333334,0.3666666666666667,0.5833333333333334,0.365079365079365,0.4063189274978215,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01211,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.7742382271468143,0.6333044431880157,0.7368421052631579,0.6957613814756671,0.2314889761312781,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01212,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.5833333333333334,0.3666666666666667,0.5833333333333334,0.365079365079365,0.4347599711487514,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01213,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,100,word_count_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.5720221606648199,0.3655309348856684,0.5789473684210527,0.5257318952234207,0.3947420706238721,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01214,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.788235294117647,0.6369493027114979,0.7403361344537815,0.7026305756767061,0.2267137893765674,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01215,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,250,word_count_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.6163434903047091,0.4453716483946974,0.5921052631578947,0.5425925925925925,0.3585397776429924,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01216,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01217,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,reliability_weighted_probability,reader_aggregated,0.6899004267425319,0.5485619994168847,0.5981507823613087,0.5522865366165655,0.2907240137385181,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01218,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,100,chronological_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5706371191135734,0.4156800149060831,0.5789473684210527,0.5257318952234207,0.4215773965520976,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01219,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,1000,chronological_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.746218487394958,0.5632576410240447,0.7126050420168066,0.6517857142857143,0.3272749045571801,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01220,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,250,chronological_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5886426592797784,0.4270901117185947,0.5789473684210527,0.5257318952234207,0.4108242836332753,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01221,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,50,chronological_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01222,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,chronological_prefix,500,chronological_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.6770981507823612,0.5268709697725772,0.6650071123755334,0.6219864995178399,0.3588170077101449,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01223,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,1,speech_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.7091412742382271,0.528955918092915,0.6973684210526316,0.6464019851116625,0.3341070803289558,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01224,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,speech_prefix,2,speech_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.0,0.1964285714285714,0.5,0.2,0.7466982900648056,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01225,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.706371191135734,0.5269926766559894,0.6973684210526316,0.6464019851116625,0.3381274073847601,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01226,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.0,0.1964285714285714,0.5,0.2,0.7468875021127829,8.0,8.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01227,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,100,word_count_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5678670360110804,0.414090218393686,0.5789473684210527,0.5257318952234207,0.4219725076568459,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01228,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.7394957983193278,0.5575135085468391,0.7126050420168066,0.6517857142857143,0.3293105520031582,52.0,52.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01229,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,250,word_count_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5914127423822715,0.4271791391075847,0.5921052631578947,0.5425925925925925,0.4120156632517591,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01230,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.5526315789473684,0.3610868003394613,0.5657894736842105,0.5239715434580885,0.4136486781600538,57.0,57.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v2_prefix_01231,D3OnlineTargetedOptimization_v2,D3_online_v2_per_prefix,,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,outer_test_applied_threshold_from_row,uncertainty_weighted_logit,reader_aggregated,0.6614509246088194,0.5177671030771079,0.6379800853485065,0.5881036136872402,0.3715930930528573,56.0,56.0,1.0,clean_evaluation,secondary_completed_result,,Strict v2 per-prefix curve row with source-role metadata.
online_v1_prefix_00000,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,participant_grouped_kfold,chronological_prefix,100,chronological_prefix:100,all_allowed_online,identity,fixed_0_5,fixed_0_5,,trial_or_prefix_level,0.7950138504155124,0.7063895401144649,0.6973684210526316,0.6826072715361939,0.2260471958276252,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
