reconciliation_id,metric_name,model_name,candidate_id,split_regime,evaluation_level,source_phase,source_file,source_value,source_context,same_metric_as_others,conflict_group_id,exact_match_group_id,notes
recon_00479,PR_AUC,best_online_stopping_detector,v2_candidate_0043,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.4192722039805736,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0022_00158,True,,D3OnlineTargetedOptimization_v2_0022_00158_PR_AUC,Strict v2 final separated model row.
recon_00480,balanced_accuracy,best_online_stopping_detector,v2_candidate_0043,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.5596590909090909,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0022_00158,True,,D3OnlineTargetedOptimization_v2_0022_00158_balanced_accuracy,Strict v2 final separated model row.
recon_00481,macro_F1,best_online_stopping_detector,v2_candidate_0043,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.5558685446009389,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0022_00158,True,,D3OnlineTargetedOptimization_v2_0022_00158_macro_F1,Strict v2 final separated model row.
recon_00482,Brier,best_online_stopping_detector,v2_candidate_0043,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.195295729285282,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0022_00158,True,,D3OnlineTargetedOptimization_v2_0022_00158_Brier,Strict v2 final separated model row.
recon_00483,AUROC,best_unseen_text_specialist,unseen_text_rescue_04,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.8638655462184874,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0023_00159,True,,D3OnlineTargetedOptimization_v2_0023_00159_AUROC,Strict v2 final separated model row.
recon_00484,PR_AUC,best_unseen_text_specialist,unseen_text_rescue_04,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.8361078652088079,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0023_00159,True,,D3OnlineTargetedOptimization_v2_0023_00159_PR_AUC,Strict v2 final separated model row.
recon_00485,balanced_accuracy,best_unseen_text_specialist,unseen_text_rescue_04,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.7546218487394958,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0023_00159,True,,D3OnlineTargetedOptimization_v2_0023_00159_balanced_accuracy,Strict v2 final separated model row.
recon_00486,macro_F1,best_unseen_text_specialist,unseen_text_rescue_04,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.7204301075268817,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0023_00159,True,,D3OnlineTargetedOptimization_v2_0023_00159_macro_F1,Strict v2 final separated model row.
recon_00487,Brier,best_unseen_text_specialist,unseen_text_rescue_04,unseen_text,reader_aggregated,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,0.2330747265845271,Copied from v1 canonical row D3OnlineTargetedOptimization_v2_0023_00159,True,,D3OnlineTargetedOptimization_v2_0023_00159_Brier,Strict v2 final separated model row.
recon_00488,AUROC,d3_lite_anchor,candidate_0000,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8468468468468469,Row 0 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00000_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00489,PR_AUC,d3_lite_anchor,candidate_0000,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.733418232973587,Row 0 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00000_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00490,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.753003003003003,Row 0 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00000_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00491,macro_F1,d3_lite_anchor,candidate_0000,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7417840375586855,Row 0 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00000_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00492,Brier,d3_lite_anchor,candidate_0000,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1783118922796277,Row 0 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00000_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00493,AUROC,d3_lite_anchor,candidate_0000,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8606425702811245,Row 1 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00001_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00494,PR_AUC,d3_lite_anchor,candidate_0000,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6721677968708136,Row 1 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00001_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00495,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.76285140562249,Row 1 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00001_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00496,macro_F1,d3_lite_anchor,candidate_0000,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7268331990330379,Row 1 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00001_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00497,Brier,d3_lite_anchor,candidate_0000,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1672874438558635,Row 1 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00001_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00498,AUROC,d3_lite_anchor,candidate_0000,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7792207792207793,Row 2 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00002_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00499,PR_AUC,d3_lite_anchor,candidate_0000,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6481835158305747,Row 2 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00002_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00500,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6201298701298701,Row 2 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00002_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00501,macro_F1,d3_lite_anchor,candidate_0000,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6201298701298701,Row 2 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00002_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00502,Brier,d3_lite_anchor,candidate_0000,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1892822556437215,Row 2 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00002_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00503,AUROC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7822222222222223,Row 3 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00003_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00504,PR_AUC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7291558441558441,Row 3 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00003_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00505,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7118055555555555,Row 3 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00003_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00506,macro_F1,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6880785268652916,Row 3 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00003_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00507,Brier,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1722695762503224,Row 3 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00003_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00508,AUROC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.9317466125206062,Row 4 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00004_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00509,PR_AUC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8773661214754608,Row 4 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00004_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00510,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8549753226649511,Row 4 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00004_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00511,macro_F1,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.813626840397433,Row 4 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00004_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00512,Brier,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1338341560800209,Row 4 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00004_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00513,AUROC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7093253968253969,Row 5 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00005_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00514,PR_AUC,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6006944444444444,Row 5 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00005_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00515,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.5230654761904762,Row 5 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00005_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00516,macro_F1,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.4673295454545454,Row 5 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00005_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00517,Brier,d3_lite_plus_full_official_extension,candidate_0014_3a7538097b,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1678111882478428,Row 5 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00005_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00518,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7877777777777778,Row 6 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00006_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00519,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7366558441558441,Row 6 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00006_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00520,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6979166666666665,Row 6 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00006_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00521,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6722864145658263,Row 6 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00006_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00522,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1721003177639602,Row 6 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00006_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00523,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.9292141449881388,Row 7 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00007_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00524,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8765032016594516,Row 7 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00007_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00525,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8681332174017933,Row 7 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00007_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00526,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8342632199492538,Row 7 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00007_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00527,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.134704396794487,Row 7 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00007_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00528,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7316468253968255,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00529,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6329365079365078,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00530,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6123511904761905,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00531,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.5845734126984127,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00532,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.1671229569271657,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00533,AUROC,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7877777777777778,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00534,PR_AUC,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7366558441558441,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00535,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.7118055555555555,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
recon_00536,macro_F1,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.6880785268652916,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009_macro_F1,Reader-aggregated D3_Lite secondary metric rows.
recon_00537,Brier,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_reader,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.174676841603128,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009_Brier,Reader-aggregated D3_Lite secondary metric rows.
recon_00538,AUROC,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.9377607454465038,Row 10 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00010_AUROC,Reader-aggregated D3_Lite secondary metric rows.
recon_00539,PR_AUC,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8851985443532677,Row 10 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00010_PR_AUC,Reader-aggregated D3_Lite secondary metric rows.
recon_00540,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,unseen_text,reader_aggregated,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,0.8379298681194967,Row 10 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00010_balanced_accuracy,Reader-aggregated D3_Lite secondary metric rows.
