evidence_id,source_phase,source_file,source_row_identifier,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,data_scope,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,result_origin,result_scope,preferred_for_future_tables,preferred_for_future_figures,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,metric_scale,value_source_text,source_trace_status,notes
D3OnlineTargetedOptimization_v2_unseen_text_specialist_00000,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,0,D3,unseen_text_specialist_rescue_candidate,unseen_text_rescue_00,unseen_text_specialist,CopCo_TYP,reader_aggregated,unseen_text,,word_count_prefix,1000,word_count_prefix:1000,all_allowed_strict_online,sigmoid,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,clean_evaluation,diagnostic_completed_result,,,False,True,,52.0,,52.0,1.0,0.7042016806722688,0.5017998680285947,0.7134453781512605,0.6344802071772104,0.2124328724652106,,,,0.392981847063116,0.1331491009097446,,,,proportion_0_1_for_performance_metrics,Row 0 in analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,exact_file_trace,Legal unseen_text rescue candidate rows; diagnostic/specialist source role.
D3OnlineTargetedOptimization_v2_unseen_text_specialist_00001,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,1,D3,unseen_text_specialist_rescue_candidate,unseen_text_rescue_03,unseen_text_specialist,CopCo_TYP,reader_aggregated,unseen_text,,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,sigmoid,inner_cv_regime_specific,inner_oof,logit_mean,fixed_budget,clean,clean_evaluation,diagnostic_completed_result,,,False,True,,52.0,,52.0,1.0,0.7596638655462185,0.6041055939059491,0.6529411764705882,0.6233320625238277,0.1928961477677455,,,,0.4071028391588487,0.1652021230841065,,,,proportion_0_1_for_performance_metrics,Row 1 in analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,exact_file_trace,Legal unseen_text rescue candidate rows; diagnostic/specialist source role.
D3OnlineTargetedOptimization_v2_unseen_text_specialist_00002,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,2,D3,unseen_text_specialist_rescue_candidate,unseen_text_rescue_04,unseen_text_specialist,CopCo_TYP,reader_aggregated,unseen_text,,word_count_prefix,1000,word_count_prefix:1000,all_allowed_strict_online,identity,inner_cv_regime_specific,inner_oof,entropy_weighted,fixed_budget,clean,clean_evaluation,diagnostic_completed_result,,,False,True,,52.0,,52.0,1.0,0.8638655462184874,0.8361078652088079,0.7546218487394958,0.7204301075268817,0.2330747265845271,,,,0.2669620460140834,0.0733470856115526,,,,proportion_0_1_for_performance_metrics,Row 2 in analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,exact_file_trace,Legal unseen_text rescue candidate rows; diagnostic/specialist source role.
D3OnlineTargetedOptimization_v2_unseen_text_specialist_00003,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,3,D3,unseen_text_specialist_rescue_candidate,unseen_text_rescue_05,unseen_text_specialist,CopCo_TYP,reader_aggregated,unseen_text,,word_count_prefix,1000,word_count_prefix:1000,all_allowed_strict_online,sigmoid,inner_cv_regime_specific,inner_oof,mean_probability,fixed_budget,clean,clean_evaluation,diagnostic_completed_result,,,False,True,,52.0,,52.0,1.0,0.8554621848739495,0.7928088150543078,0.8260504201680672,0.8112141992739008,0.1488118592021496,,,,0.4578366059587974,0.2388817783880995,,,,proportion_0_1_for_performance_metrics,Row 3 in analysis/d3_online_targeted_optimization_v2/unseen_text_rescue_candidates.csv,exact_file_trace,Legal unseen_text rescue candidate rows; diagnostic/specialist source role.
D3OnlineTargetedOptimization_v1_online_prefix_00000,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,0,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,100,chronological_prefix:100,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.2736207639337528,,,,0.4413395054591994,0.0419832472754592,,,,proportion_0_1_for_performance_metrics,Row 0 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00001,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,1,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,100,chronological_prefix:100,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7,0.6131313131313132,0.6,0.5833333333333334,0.2110025663965037,,,,0.531643979509053,0.1166791867296497,,,,proportion_0_1_for_performance_metrics,Row 1 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00002,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,2,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,100,chronological_prefix:100,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.6100000000000001,0.5083333333333333,0.6000000000000001,0.6031746031746031,0.2448935185185185,,,,0.3932487886194732,0.0090100161504378,,,,proportion_0_1_for_performance_metrics,Row 2 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00003,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,3,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,100,chronological_prefix:100,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7,0.6131313131313132,0.6,0.5833333333333334,0.2047642434013162,,,,0.5560418480129873,0.1459120865037833,,,,proportion_0_1_for_performance_metrics,Row 3 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00004,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,4,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,1000,chronological_prefix:1000,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.1646202323675678,,,,0.4658241084613492,0.0529821034662181,,,,proportion_0_1_for_performance_metrics,Row 4 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00005,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,5,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,1000,chronological_prefix:1000,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.8799999999999999,0.8083333333333333,0.7,0.7204968944099379,0.1348371411642917,,,,0.6369396297333716,0.2051475708616962,,,,proportion_0_1_for_performance_metrics,Row 5 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00006,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,6,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,1000,chronological_prefix:1000,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.85,0.6678571428571429,0.75,0.7222222222222222,0.1457181069958847,,,,0.4469914006457968,0.0359221301937665,,,,proportion_0_1_for_performance_metrics,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00007,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,7,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,1000,chronological_prefix:1000,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.7,0.7204968944099379,0.1506412760156573,,,,0.5976950393667546,0.173079808293879,,,,proportion_0_1_for_performance_metrics,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00008,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,8,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,250,chronological_prefix:250,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.92,0.8761904761904762,0.9,0.8611111111111112,0.1149693514717686,,,,0.4663957715094041,0.0545126315967047,,,,proportion_0_1_for_performance_metrics,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00009,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,9,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,250,chronological_prefix:250,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.92,0.8761904761904762,0.7,0.7,0.1003829688153698,,,,0.543073776925024,0.1134151609673389,,,,proportion_0_1_for_performance_metrics,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00010,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,10,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,250,chronological_prefix:250,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.91,0.8,0.75,0.7619047619047619,0.1221204423165705,,,,0.54302026640066,0.0389983564569541,,,,proportion_0_1_for_performance_metrics,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00011,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,11,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,250,chronological_prefix:250,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.92,0.8761904761904762,0.75,0.7619047619047619,0.1077186070619722,,,,0.5677410570805533,0.1466567933846108,,,,proportion_0_1_for_performance_metrics,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00012,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,12,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00013,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,13,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.45,0.375,0.2378419642712181,,,,0.4978399324505901,0.0895312716435474,,,,proportion_0_1_for_performance_metrics,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00014,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,14,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.6900000000000001,0.5111111111111111,0.65,0.6590909090909092,0.2444418145956607,,,,0.4686426373662981,0.0221249686071597,,,,proportion_0_1_for_performance_metrics,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00015,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,15,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.45,0.375,0.2326157497472624,,,,0.5051416321766572,0.1033674959372219,,,,proportion_0_1_for_performance_metrics,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00016,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,16,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.75,0.7619047619047619,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00017,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,17,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1023899679390663,,,,0.6336891027912834,0.1371337580511329,,,,proportion_0_1_for_performance_metrics,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00018,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,18,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.8857142857142857,0.8,0.8295454545454546,0.0854166666666666,,,,0.4515804312996266,0.0356647230058022,,,,proportion_0_1_for_performance_metrics,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00019,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,19,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1059140959858972,,,,0.651330118281695,0.1764474526891623,,,,proportion_0_1_for_performance_metrics,Row 19 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00020,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,20,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8,0.784688995215311,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 20 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00021,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,21,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.75,0.7619047619047619,0.1203591032484174,,,,0.5200924870652872,0.1015116105355427,,,,proportion_0_1_for_performance_metrics,Row 21 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00022,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,22,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.81,0.7666666666666666,0.75,0.7619047619047619,0.1493575207860922,,,,0.4478735141481443,0.0278298673405845,,,,proportion_0_1_for_performance_metrics,Row 22 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00023,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,23,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.98,0.9666666666666666,0.8,0.8295454545454546,0.0936043233254669,,,,0.5364242654486934,0.1528653554294781,,,,proportion_0_1_for_performance_metrics,Row 23 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00024,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,24,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,1,speech_prefix:1,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6499999999999999,0.6411483253588517,0.2029629484379671,,,,0.3725473594038589,0.0498833725098809,,,,proportion_0_1_for_performance_metrics,Row 24 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00025,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,25,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,1,speech_prefix:1,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6000000000000001,0.6031746031746031,0.1569339905054496,,,,0.5011377272952118,0.1548237626817046,,,,proportion_0_1_for_performance_metrics,Row 25 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00026,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,26,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,1,speech_prefix:1,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.91,0.7749999999999999,0.7,0.7204968944099379,0.1115829973964894,,,,0.4481802809292339,0.0364835997392758,,,,proportion_0_1_for_performance_metrics,Row 26 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00027,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,27,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,1,speech_prefix:1,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.84,0.7592857142857143,0.6000000000000001,0.6031746031746031,0.1498440832531899,,,,0.5201172919436533,0.1813771368862012,,,,proportion_0_1_for_performance_metrics,Row 27 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00028,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,28,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,2,speech_prefix:2,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7999999999999999,0.6428571428571428,0.725,0.6888888888888889,0.2103233831615949,,,,0.3942571628830292,0.0381218754399317,,,,proportion_0_1_for_performance_metrics,Row 28 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00029,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,29,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,2,speech_prefix:2,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7999999999999999,0.6428571428571428,0.575,0.5757575757575758,0.1432462894373554,,,,0.4888299127480766,0.1339487427970845,,,,proportion_0_1_for_performance_metrics,Row 29 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00030,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,30,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,2,speech_prefix:2,all_allowed_online,isotonic,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.85,0.6785714285714286,0.575,0.5757575757575758,0.1652557319223986,,,,0.4725090737753343,0.0342643072513373,,,,proportion_0_1_for_performance_metrics,Row 30 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00031,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,31,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,2,speech_prefix:2,all_allowed_online,logistic_recalibration_uncertainty,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7749999999999999,0.6178571428571429,0.575,0.5757575757575758,0.1882604709709986,,,,0.4487322626157783,0.132677902815424,,,,proportion_0_1_for_performance_metrics,Row 31 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00032,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,32,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,3,speech_prefix:3,all_allowed_online,identity,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.1377436615395054,,,,0.3832532374484103,0.0841075030570444,,,,proportion_0_1_for_performance_metrics,Row 32 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00033,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,33,D3,online_v1_legal_calibration,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,speech_prefix,3,speech_prefix:3,all_allowed_online,sigmoid,,,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.888888888888889,0.8333333333333333,0.6666666666666666,0.7,0.1296892422709226,,,,0.6724127900168918,0.2115869626267563,,,,proportion_0_1_for_performance_metrics,Row 33 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,exact_file_trace,Legal calibration rows from fast/truncated v1 online run.
