prefix_type,prefix_value,evidence_budget,split_regime,model_name,feature_family,calibrator,threshold_policy,accumulator,AUROC,PR_AUC,balanced_accuracy,Brier,macro_F1,n_readers,n_prefix_rows,notes
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.1219177007264539,0.8115079365079365,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4709141274238227,0.3817642525604088,0.5,0.3018192141463643,0.489769820971867,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5270083102493075,0.4478425148955289,0.5526315789473684,0.2807394945323263,0.5476190476190476,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5006925207756232,0.4049824598561377,0.5131578947368421,0.2946114716188788,0.5043478260869565,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.3843490304709141,0.2942259539184759,0.4342105263157895,0.3247921823591289,0.4309178743961352,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4903047091412742,0.3671070293775312,0.5131578947368421,0.2985500995672279,0.5043478260869565,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.2595579526711649,0.6052631578947368,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4764542936288088,0.3864045214285038,0.4868421052631579,0.3102619617039103,0.4818181818181818,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5135135135135136,0.3977485411609532,0.5743243243243243,0.2829051553091483,0.5678571428571428,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4878787878787878,0.3572360178282217,0.4833333333333333,0.2628687559748379,0.4798387096774194,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.2595579526711649,0.6052631578947368,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4764542936288088,0.3864045214285038,0.4868421052631579,0.3102619617039103,0.4818181818181818,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5135135135135136,0.3977485411609532,0.5743243243243243,0.2829051553091483,0.5678571428571428,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4878787878787878,0.3572360178282217,0.4833333333333333,0.2628687559748379,0.4798387096774194,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.2595579526711649,0.6052631578947368,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4709141274238227,0.3817642525604088,0.5,0.3018192141463643,0.489769820971867,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5270083102493075,0.4478425148955289,0.5526315789473684,0.2807394945323263,0.5476190476190476,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5006925207756232,0.4049824598561377,0.5131578947368421,0.2946114716188788,0.5043478260869565,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.3843490304709141,0.2942259539184759,0.4342105263157895,0.3247921823591289,0.4309178743961352,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4903047091412742,0.3671070293775312,0.5131578947368421,0.2985500995672279,0.5043478260869565,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.6218836565096952,0.4938468591951565,0.6052631578947368,0.2595579526711649,0.6052631578947368,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.6966759002770082,0.5443862466939897,0.631578947368421,0.28732253498088,0.6144927536231883,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8628808864265928,0.8228061204125023,0.7368421052631579,0.1656663703196264,0.7199475925319359,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8268698060941828,0.6874324289940368,0.763157894736842,0.2084023655005472,0.740909090909091,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.6329639889196675,0.4772198473962897,0.618421052631579,0.2956872983219691,0.6079266295447101,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8739612188365651,0.8236681558302674,0.7763157894736842,0.1419650399503847,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.1209910282057205,0.845945945945946,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.829639889196676,0.7536531015036989,0.7763157894736843,0.1963300372484133,0.7572879135276778,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8078078078078077,0.7607663435062817,0.725975975975976,0.1974400579410144,0.7083775185577943,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.7666666666666667,0.687765064836003,0.6787878787878787,0.1984394354283452,0.6532258064516129,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.1209910282057205,0.845945945945946,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.829639889196676,0.7536531015036989,0.7763157894736843,0.1963300372484133,0.7572879135276778,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8078078078078077,0.7607663435062817,0.725975975975976,0.1974400579410144,0.7083775185577943,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.7666666666666667,0.687765064836003,0.6787878787878787,0.1984394354283452,0.6532258064516129,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.1209910282057205,0.845945945945946,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.6966759002770082,0.5443862466939897,0.631578947368421,0.28732253498088,0.6144927536231883,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8628808864265928,0.8228061204125023,0.7368421052631579,0.1656663703196264,0.7199475925319359,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8268698060941828,0.6874324289940368,0.763157894736842,0.2084023655005472,0.740909090909091,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.6329639889196675,0.4772198473962897,0.618421052631579,0.2956872983219691,0.6079266295447101,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8739612188365651,0.8236681558302674,0.7763157894736842,0.1419650399503847,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_gaze_prefix,identity,fixed_0_5,,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.1209910282057205,0.845945945945946,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.6620498614958449,0.5130531110585117,0.6052631578947368,0.3019203365058426,0.5928571428571429,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.8282548476454293,0.7891593011441407,0.7236842105263158,0.1932186582391805,0.71433344470431,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.796398891966759,0.6691204391263192,0.7894736842105263,0.211623984830485,0.761352657004831,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.2739847361803096,0.6607142857142857,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.8559556786703602,0.8107781234740088,0.763157894736842,0.152556477023927,0.7524223187437353,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.1289637466566761,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.814404432132964,0.7663715597050671,0.7105263157894737,0.2024284370279237,0.6984126984126984,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.7747747747747749,0.7239867434007865,0.683933933933934,0.2116684177906886,0.6783625730994152,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.1919787903261508,0.6735679779158039,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.1289637466566761,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.814404432132964,0.7663715597050671,0.7105263157894737,0.2024284370279237,0.6984126984126984,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.7747747747747749,0.7239867434007865,0.683933933933934,0.2116684177906886,0.6783625730994152,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.1919787903261508,0.6735679779158039,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.1289637466566761,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.6620498614958449,0.5130531110585117,0.6052631578947368,0.3019203365058426,0.5928571428571429,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.8282548476454293,0.7891593011441407,0.7236842105263158,0.1932186582391805,0.71433344470431,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.796398891966759,0.6691204391263192,0.7894736842105263,0.211623984830485,0.761352657004831,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.2739847361803096,0.6607142857142857,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.8559556786703602,0.8107781234740088,0.763157894736842,0.152556477023927,0.7524223187437353,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.1289637466566761,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.6980609418282548,0.557795123277222,0.618421052631579,0.2387887700299324,0.6148648648648649,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.1379024080797463,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8296398891966759,0.7308520212157983,0.75,0.1689645660427988,0.7466666666666666,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.6433518005540166,0.4413302333815881,0.6447368421052632,0.2464961488652794,0.6298701298701299,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8753462603878116,0.7938070028115793,0.8157894736842105,0.1428627929276725,0.7946282345234196,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.1309135557914861,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.1269498774804306,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.1574810560817319,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.1961899387184072,0.6293103448275862,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.1309135557914861,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.1269498774804306,0.828600066822586,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.1574810560817319,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.1961899387184072,0.6293103448275862,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.1309135557914861,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.6980609418282548,0.557795123277222,0.618421052631579,0.2387887700299324,0.6148648648648649,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.1379024080797463,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8296398891966759,0.7308520212157983,0.75,0.1689645660427988,0.7466666666666666,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.6433518005540166,0.4413302333815881,0.6447368421052632,0.2464961488652794,0.6298701298701299,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8753462603878116,0.7938070028115793,0.8157894736842105,0.1428627929276725,0.7946282345234196,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,dfm_sensitivity_prefix,identity,fixed_0_5,,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.1309135557914861,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.6842105263157894,0.4782488149387146,0.6578947368421053,0.2592534992291359,0.645266950540452,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8684210526315789,0.784315416476896,0.8157894736842105,0.1495601237530967,0.7946282345234196,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.7797783933518005,0.6065956252875313,0.763157894736842,0.1953809234491965,0.763157894736842,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.6662049861495845,0.4858479974391658,0.6842105263157894,0.2743252561410995,0.6560812956494124,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8337950138504155,0.7260411209765092,0.736842105263158,0.1694388540152695,0.7304054054054054,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.1422513955318798,0.7856410256410257,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8324099722991689,0.7459070677606148,0.7236842105263157,0.1752927486146838,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8363363363363363,0.7611614998854902,0.7537537537537538,0.1651022116805253,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.7454545454545455,0.5495323217263445,0.6484848484848484,0.2143009303859948,0.6141025641025641,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.1422513955318798,0.7856410256410257,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
